Year,Type,Source,Text,Polarity,Subjectivity
2017,SPOK,"Fox: Journal Editorial Report
","than 600 of those votes turned out to be, turned out to be illegal immigrant votes. Now, he still would have lost, but it would have been",-0.5,0.5
2017,MAG,"Hollywood Reporter
","outcasts?  #  Miami Man Jason Momoa's character shares that he's an illegal immigrant. For the actors, every single character had a complete backstory. But at",-0.15714285714285714,0.37142857142857144
2017,MAG,"Fox News
","a human face on Mr. Trump's deportation policies. Democrats even tapped an illegal immigrant "" Dreamer "" to deliver their party's official Spanish language response to the president",-0.16666666666666666,0.19999999999999998
2017,MAG,"Fox News
",the president's speech.  #  The dichotomy between valedictorians and felons in the illegal immigrant community has been on display over the last two years as Mr. Trump has tried,-0.25,0.2833333333333333
2017,MAG,"Fox News
",the last two years as Mr. Trump has tried to give the victims of illegal immigrant crime the same profile as the illegal immigrants themselves.  #  The White House said,-0.2,0.23833333333333334
2017,MAG,"Fox News
","Susan Oliver, widows of detective and a sheriff's deputy killed by an illegal immigrant who went on a shooting and car-jacking rampage in 2014. The man had been",-0.35,0.25
2017,MAG,"Fox News
",Arrivals).  #  President Obama forced DACA on us in 2012 to allow illegal immigrant children known as Dreamers to gain temporary legal status to stay in the U.S. President,-0.20000000000000004,0.3
2017,MAG,"Fox News
",". ""  #  The horrific attack last Thursday was allegedly carried out by an illegal immigrant, 18, and another 17-year-old student who were enrolled in the ninth grade.",-0.4,0.4166666666666667
2017,MAG,"Slate Magazine
","large photo of Kathryn "" Kate "" Steinle, who was killed by an illegal immigrant in San Francisco, is shown while her dad, Jim Steinle, testifies during",-0.1619047619047619,0.30952380952380953
2017,MAG,"Slate Magazine
","Law, named for Kate Steinle, who was brutally killed by a five-time-deported illegal immigrant. We are asking the Senate to vote on sanctuary cities and Kate's Law",-0.35,0.25
2017,MAG,"Slate Magazine
",""" We were just what he needed -- beautiful girl, San Francisco, illegal immigrant, arrested a million times, a violent crime and yadda, yadda, yadda",-0.15000000000000002,0.8333333333333334
2017,NEWS,"Washington Times
","Indian chiefs, hosting members of the Chicago Cubs and meeting with victims of illegal immigrant crime to push passage of Kate's Law.  #  The quick pivot from health",-0.08333333333333334,0.5
2017,NEWS,"The Boston Globe
","come out from the shadows. Unless Congress acts, Ben will become an illegal immigrant again when his paperwork expires in March 2019, when he'll be a college",-0.5,0.5
2017,NEWS,"Washington Times
","multiple detainer forms, some of which merely asked to be notified when an illegal immigrant was being released, while others asked local authorities to hold someone for pickup.",-0.25,0.25
2017,NEWS,"Washington Times
",being consolidated into a single form that both asks for notification and requests an illegal immigrant be held for up to 48 hours for pickup by U.S. Immigration and Customs Enforcement,-0.2857142857142857,0.35714285714285715
2017,NEWS,"Washington Times
",slaying of Kate Steinle. The man standing trial for her killing is an illegal immigrant shielded from deportation by the city's policies.      ,-0.5,0.5
2017,NEWS,"Washington Times
","gangs. (Associated Press/File) more >  #  Nearly 30 percent of the illegal immigrant children the U.S. is holding in its dormitories have ties to criminal gangs, the",-0.07500000000000001,0.4875
2017,NEWS,"Los Angeles Times
","the country illegally.  #  "" The dichotomy between valedictorians and felons in the illegal immigrant community has been on display over the last two years as Mr. Trump has tried",-0.3333333333333333,0.35555555555555557
2017,NEWS,"Los Angeles Times
","the last two years as Mr. Trump has tried to give the victims of illegal immigrant crime the same profile as the illegal immigrants themselves, "" notes this piece.",-0.25,0.29791666666666666
2017,NEWS,"OregonLive.com
",#  Torres has held onto that image of hope and possibility to rise from illegal immigrant to one of the state's newest judges. She brings a diversity to the,-0.5,0.5
2017,NEWS,"Washington Times
","more >  #  On one side were the "" valedictorians, "" the high-achieving illegal immigrant Dreamers who have become the face of the drive for a more lenient immigration policy",0.25,0.6
2017,NEWS,"Washington Times
","other side were the "" victims, "" those who had lost relatives to illegal immigrant crimes and who have gained a nationwide profile in the past 18 months, thanks",-0.16875,0.33125
2017,NEWS,"Washington Times
","Jamiel Shaw Sr., father of a 17-year-old boy shot in 2008 by an illegal immigrant gang member.  #  Also in the first lady's box were Jessica Davis,",-0.125,0.41666666666666663
2017,NEWS,"Washington Times
",the widow and daughter of a detective. Both officers were killed by an illegal immigrant who went on a shooting and carjacking rampage in 2014. That man had been,-0.35,0.25
2017,NEWS,"Washington Times
",", national director of the Remembrance Project, a network of families struck by illegal immigrant crime.  #  Mr. Trump shook up the immigration debate Tuesday when a senior White",-0.25,0.25
2017,NEWS,"Washington Times
",32-year-old woman killed while walking the San Francisco waterfront with her father. An illegal immigrant protected by San Francisco's sanctuary policy admitted to the shooting. Mr. Trump latched,-0.35,0.25
2017,NEWS,"Washington Times
","fraud. House Minority Leader Nancy Pelosi also hosted Jose Antonio Vargas, an illegal immigrant and former Washington Post reporter who missed out on Dreamer status because he was too",-0.25,0.25
2017,NEWS,"Washington Times
","illegal immigrant crime are out there, Ms. Espinoza said.  #  "" We can only guess",-0.25,0.75
2017,ACAD,"Brigham Young University Law Review
","or noncitizen, adult or child) within the jurisdiction of a state. Illegal immigrant children who are in Texas are plainly within the jurisdiction of the state of Texas",-0.20476190476190478,0.38571428571428573
2016,SPOK,"Fox: Live Event
",", rightfully so. I mean, and they were saying she's an illegal immigrant, and you know, it's like the -- oh, did she get",-0.40625,0.59375
2016,SPOK,"PBS: PBS Newshour
","And they're being ignored. It's like, oh, bless the illegal immigrant children, illegal alien children. And we're not taking it out on the",-0.4166666666666667,0.5833333333333334
2016,SPOK,"Fox: Fox Hannity
","my rock, my son Dominic (ph), was killed by an illegal immigrant. TRUMP# So much needless suffering, so much preventable death. UNIDENTIFIED-FEMAL# When somebody",-0.25,0.425
2016,SPOK,"Fox: Fox Hannity
",") is with us. Her son Ronald was shot and killed by an illegal immigrant back in 2002. Also, Marianne Mendoza (ph) -- her son,",-0.2333333333333333,0.16666666666666666
2016,SPOK,"Fox: Fox Hannity
",", Sergeant Brandon Mendoza (ph), was killed in 2014 by an illegal immigrant, as well, in a car crash. Ladies, thank you all for",-0.35,0.25
2016,SPOK,"Fox: Fox Hannity
","sovereignty and you came in legally. Your son Ronald was killed by an illegal immigrant from Mexico, and by the way, who had been previously deported, and",-0.16666666666666666,0.21666666666666665
2016,SPOK,"Fox: Fox Hannity
","want to find out what happened. When they find out it's an illegal immigrant, they really lose heart because there's very little they can do. Hard",-0.20885416666666667,0.47291666666666665
2016,SPOK,"Fox: Fox Hannity
",", until they found out that the person that did the killing is an illegal immigrant, and then they all of a sudden pull back. HANNITY# You were on",-0.16666666666666666,0.3333333333333333
2016,SPOK,"Fox: Fox Hannity
",was 21 years old. He was working in a Quick Mart. An illegal immigrant who was just convicted of raping and holding a woman hostage for a week went,-0.022222222222222216,0.39999999999999997
2016,SPOK,"Fox: Fox Hannity
",". Her son, Spencer (ph), shot and killed by an illegal immigrant in 2015. Also joining us, Saveen Derden (ph) is with us",-0.35,0.25
2016,SPOK,"Fox: Fox Hannity
","Her son, Dominic (ph), was killed in 2012 when an illegal immigrant hit his motorcycle. You OK? UNIDENTIFIED-FEMAL# Yes. HANNITY# You sure? That",0.07500000000000001,0.4722222222222222
2016,SPOK,"Fox: Fox Hannity
","and off air, with these victims. Let me give you numbers. Illegal immigrant convictions fiscal year 2015, 18 percent of all drug trafficking sentences, 30 percent",-0.5,0.5
2016,SPOK,"Fox: The Five
",city policy almost a year after the law came under renewed scrutiny after an illegal immigrant murdered 32-year-old Kate Steinle. Francisco Sanchez had been deported five times back to Mexico,-0.25,0.25
2016,SPOK,"CNN: CNN Live Event
",a Jamiel Shaw when his son was being shot in the face by an illegal immigrant? UNIDENTIFIED-MALE# An African-American. LEWANDOWSKI# An African-American was shot in the face. And so,-0.5,0.5
2016,SPOK,"CNN: Anderson Cooper
","is something that happened 25 years ago. I remember asking him about hiring illegal immigrant workers, Polish workers, who ended up suing him in a lengthy litigation over",-0.5,0.5
2016,SPOK,"CNN: World Right Now
","a wall, the way he built Trump Towers, he'll be using illegal immigrant labor to do it. TRUMP# I watched him melt down and I'll tell",-0.3277777777777778,0.3944444444444445
2016,SPOK,"CNN: Anderson Cooper
","about the Polish workers lawsuit for the first time hearing about you hiring illegal immigrant. (INAUDIBLE) Donald Trump, it sounds like you are part of the",-0.125,0.41666666666666663
2016,SPOK,"CNN: Anderson Cooper
","builds the wall the way he built Trump tower, he'll be using illegal immigrant labor to do it. TRUMP# Such a cute sound bite. RUBIO# But it",0.1,0.6
2016,SPOK,"CNN: Anderson Cooper
","hearing about the Polish workers lawsuit for the first time hearing about you hiring illegal immigrant. (INAUDIBLE) Donald Trump, it sounds like you are part of the",-0.125,0.41666666666666663
2016,MAG,"Slate Magazine
",            4176620  Illegal immigrant accused of killing 2 in hit and run had been deported 8 times  #  The,-0.5,0.5
2016,MAG,"Fox News
",of killing 2 in hit and run had been deported 8 times  #  The illegal immigrant wanted for allegedly killing two people in a hit-and-run case in Kentucky had been deported,-0.3,0.3
2016,MAG,"Fox News
","The statement said the DOJ learned soon after the accident that Villasenor-Saucedo was an illegal immigrant from Mexico.  #  "" Upon learning of Villasenor-Saucedo's illegal immigration status in the",-0.5,0.5
2016,MAG,"Hollywood Reporter
","characters and situations. The slave, Jim, is here transformed into an illegal immigrant, Jorge (Daniel Edward Mora,) and the villainous Injun Joe (Stephen",-0.5,0.5
2016,NEWS,"Colorado Springs Gazette
","or notifying federal authorities. Just last year, this goofy policy resulted in illegal immigrant Juan Francisco Lopez-Sanchez killing Kathryn Steinle, a woman who was walking with her father",0.0,0.5222222222222223
2016,NEWS,"Washington Times
",""" Make America Safe Again, "" and slated to speak are victims of illegal immigrant criminals, former troops who fought to defend the U.S. outpost in Benghazi in 2012",0.0,0.3333333333333333
2016,NEWS,"OCRegister
",gain citizenship. The fact that breaking the law is the first act an illegal immigrant takes by stepping across our border clearly defines and amplifies the issue. It is,-0.04999999999999999,0.4055555555555555
2015,SPOK,"Fox: The Five
","terms of reporting crimes and. BOLLING# Non-immigrant community. WILLIAMS# Yes. BOLLING# Illegal immigrant community. WILLIAMS# And believe me, illegals immigrants are part of the immigrant community",-0.5,0.5
2015,SPOK,"Fox: The Five
","immigrant community. BOLLING# But that's specifically is that you have to distinguish illegal immigrant from the immigrant community. WILLIAMS# I'm just -- no, not. BOLLING#",-0.5,0.5
2015,SPOK,"Fox: On The Record: Susteren
",", his daughter, and to have her shot with a bullet by some illegal immigrant under these circumstances, I mean, it just tears at your heart. VAN-SUSTEREN#",-0.40625,0.59375
2015,SPOK,"Fox: Fox Hannity
","senselessly murdered by Francisco Sanchez. Now, of course, he's an illegal immigrant with a long arrest record who had been deported five times. Now, Steinle",-0.20000000000000004,0.3
2015,SPOK,"Fox: Fox Hannity
","death has received national attention, but this is not the first time an illegal immigrant has murdered an innocent American. Joining us now to share their own tragic stories",0.016666666666666663,0.5472222222222222
2015,SPOK,"Fox: Fox Hannity
",", Jameel (ph), was pointlessly gunned down in 2008 by an illegal immigrant. Also with us -- Steve Ronnebeck with us. He's a 21 --",-0.30185185185185187,0.42962962962962964
2015,SPOK,"Fox: Fox Hannity
","21 -- his 21-year-old son, Grant, was killed in January by an illegal immigrant over a pack of cigarettes while working at a convenience store. First of all",-0.15,0.27777777777777773
2015,SPOK,"Fox: Fox Hannity
","rate! HANNITY# No, no. This was about the 36,000 criminals, illegal immigrant criminals that were in jail that were released back to American soil. That's",-0.15,0.125
2015,SPOK,"Fox: Fox Hannity
","book about it, and it is particularly about immigrant crime, not just illegal immigrant crime, is it is like the beginning of "" Anna Karenina. "" The",-0.16666666666666669,0.41666666666666663
2015,SPOK,"Fox: Fox Hannity
",heavy criticism in the wake of the senseless killing of Kathryn Steinle by an illegal immigrant. New numbers tonight show that there are now more than 300 jurisdictions right here,0.04441558441558442,0.498051948051948
2015,SPOK,"Fox: The Five
",", I know that, like me, you are fed up with the illegal immigrant situation. Now, I don't know about government policy, but when it",-0.5,0.5
2015,SPOK,"ABC: The View
","in San Francisco, about the 32-year-old California woman who got shot by an illegal immigrant from Mexico and, Francisco Sanchez, and he's a career criminal. I",-0.45,0.525
2015,SPOK,"CNN: CNN Newsroom
","said the United States should charge Mexico $100,000 for every, quote, "" illegal immigrant they send across the border, "" end quote. This morning one of Trump",-0.5,0.5
2015,SPOK,"CNN: Anderson Cooper
",", 66-year- old, veteran, raped, sodomized, brutally killed by an illegal immigrant. We got to stop -- we got to bring back our country. We",-0.12,0.13999999999999999
2015,SPOK,"Fox: O'Reilly Factor
","you, too. Coming up Hillary Clinton apologizes for using the phrase "" illegal immigrant "" and faces are even more criticism after snubbing a far left group. Ed",0.025,0.5
2015,SPOK,"Fox: O'Reilly Factor
","she does the left is still not completely happy. BOLLING# How is "" illegal immigrant "" pejorative? They are illegal and they are immigrating, right? HENRY# As",-0.22285714285714286,0.5071428571428571
2015,MAG,"NatlReview
","asylum. Apart from that, they should make it unmistakably clear that no illegal immigrant will be admitted under any circumstances and that those who make it halfway will be",0.17500000000000002,0.44166666666666665
2015,MAG,"TIME
","migrants here speak English or have relatives in Britain. Though life as an illegal immigrant in the U.K. is far from easy, jobs are more plentiful the 4126372 unemployment",0.10666666666666666,0.5666666666666667
2015,MAG,"USCatholic
",". # "" Close your eyes and conjure up the image of an' illegal immigrant.' If you see a male farmworker, petty criminal, or even a",-0.3,0.3833333333333333
2015,NEWS,"WashPost
","1 killing of Kathryn Steinle along the San Francisco waterfront, allegedly by an illegal immigrant with a long criminal record. The House recently voted to strip some federal funds",-0.23750000000000002,0.42500000000000004
2015,NEWS,"NYTimes
","        781 Chul Soo, a 27-year-old illegal immigrant from South Korea, has lived on the fringes of society in recent years,",-0.25,0.375
2015,NEWS,"Atlanta
",    6332 The slaying of a San Francisco woman by an illegal immigrant released from jail is aiming fresh scrutiny at communities that don't fully cooperate with,-0.09999999999999999,0.3333333333333333
2015,NEWS,"CSMonitor
",", Obama expanded the program and added the possibility of deferred deportation for the illegal immigrant parents of US citizens and legal residents. But he concluded, based on a",-0.15,0.35
2015,NEWS,"OrangeCR
","very different scene unwinds. There, an agent has just caught a suspected illegal immigrant. It happens to be an area where a year ago the road collapsed,",-0.25,0.64
2014,MAG,"America
","a choir director, while the Samaritan is a gay man, an "" illegal immigrant, "" a person on parole or any other victim of bigotry. The point",-0.07083333333333333,0.3770833333333334
2014,NEWS,"STLouis
",few in border crossings of children I've been listening to the outrage about illegal immigrant children crossing our borders. I've also noticed that nobody is offering viable solutions,-0.35,0.3
2014,SPOK,"Fox: O'Reilly Factor
",alien. (END-VIDEO-CLIP) WATTERS# Would you be OK if the President shipped all the illegal immigrant kids to Martha's Vineyard. UNIDENTIFIED-FEMAL# No. WATTERS# Then why is it OK if,0.0625,0.5625
2014,SPOK,"Fox: O'Reilly Factor
","2012, that basically said, you know, if you have got an illegal immigrant are here and listed committed felony or multiple felony, don't go after them",-0.25,0.25
2014,FIC,"Bk:PrisonNoir
","The very antithesis of a psychotic, compulsive killer is the naive young Mexican illegal immigrant of Marco Verdoni's "" Immigrant Song, "" who finds himself imprisoned in freezing",-0.16666666666666666,0.5333333333333333
2013,SPOK,"ABC: This Week
","And immigration is a problem. Even if we didn't have a single illegal immigrant in the United States, we'd have to do immigration reforms, because our",-0.2857142857142857,0.35714285714285715
2013,SPOK,"Fox: Fox News Watch
","ANNOUNCER# The Associated Press takes a stand on illegal immigrants, eliminating the lebel illegal immigrant. How will that move affect the coverage? Twitter has become a battlefield in",-0.5,0.5
2013,SPOK,"Fox: Fox News Watch
","largest news gathering outlet in the world will no longer use the term "" illegal immigrant "" that is out. No longer illegal immigrant. They'll now use the",-0.5,0.5
2013,SPOK,"Fox: Fox News Watch
","longer use the term "" illegal immigrant "" that is out. No longer illegal immigrant. They'll now use the phrase "" undocumented Democrat. "" That is the",-0.5,0.5
2013,SPOK,"Fox: Fox News Watch
","on a serious topic. The Associated Press decided this week to cut "" illegal immigrant "" from its style book replacing it with this, "" illegal immigration, entering",-0.4444444444444444,0.5555555555555555
2013,SPOK,"Fox: Fox News Watch
","to refer to an action not a person, illegal immigration, but not illegal immigrant. Acceptable variations include living in or entering a country illegally or without legal permission",-0.09,0.36
2013,SPOK,"Fox: Fox News Watch
","'re an immigrant in the country illegally in the country then they're an illegal immigrant which strikes me as a plausible enough statement, although I'm sure once she",0.0,0.5777777777777777
2013,SPOK,"Fox: Fox News Watch
","mean, somebody who is in this country illegally, are they not an illegal immigrant? POWERS# But they're also an undocumented immigrant, which is is what they",-0.4375,0.5625
2013,SPOK,"PBS: PBS Newshour
","they will cost? It's a fairly simple method. I take each illegal immigrant, and then I compare him to a legal immigrant who has the same education",-0.075,0.2955357142857143
2013,SPOK,"PBS: PBS Newshour
","the same age and so forth. And I say once you grant the illegal immigrant amnesty status and access to all these programs, which they do eventually get under",-0.25,0.3125
2013,NEWS,"CSMonitor
","probably released as part of the sequester move was Miguel Hernandez, a 19-year-old illegal immigrant who had been picked up in rural Georgia. "" I'm not a criminal",-0.09999999999999999,0.35000000000000003
2013,NEWS,"CSMonitor
","of legislation, "" he wrote. "" The estimated seven million or so illegal immigrant workers in the United States are now providing the system with a subsidy of as",-0.5,0.5
2012,SPOK,"ABC_ThisWeek
","campaign after being accused of threatening to deport his ex-boyfriend, who was an illegal immigrant. JAKE-TAPPER-1-ABC# (Off-camera) As uncomfortable as this story might make you, I'm wondering",-0.5,0.75
2012,SPOK,"CNN_Burnett
","'re going to have more on the Obama administration's decision to stop deporting illegal immigrant under the age of 30 under certain conditions. Now, just over a year",0.07142857142857142,0.5238095238095238
2012,SPOK,"Fox_Baier
","ad on this and you say, you show up a valedictorian, young illegal immigrant with a sterling record, someone known for rescuing cats out of trees, and",-0.2,0.45
2012,SPOK,"Fox_Five
","kick in and do this. First of all, is this guy an illegal immigrant by the way? I don't -- (CROSSTALK) PERINO: Look, I don't",-0.125,0.41666666666666663
2012,SPOK,"Fox_Kilmeade
","you have to come and present yourself to the Government and declare yourself and illegal immigrant, to sign up for this paperwork, which apparently you won't actually get",-0.1125,0.2375
2012,SPOK,"Fox_Watch
",announcement that the Department of Justice is going to ease up on deporting the illegal immigrant children or young people or offspring in this country. It that any coincidence?,-0.2,0.45
2012,SPOK,"NPR_TalkNat
","for people who enrolled in the military. It's extremely hard for an illegal immigrant to enroll in the military. I think that would affect a very, very",-0.14633333333333334,0.32633333333333336
2012,SPOK,"CBS: Evening News
",that they stop if they have reason to believe that person could be an illegal immigrant. More court challenges are expected. We got a remarkable story today from our,0.1625,0.5375
2012,SPOK,"CBS: Evening News
","voice-ov# Jeanette Wellers came to America at age 15 from El Salvador, an illegal immigrant who was granted citizenship under Ronald Reagan's amnesty program. She now owns a",-0.5,0.5
2012,SPOK,"NPR: Tell Me More
","it would be - the response was overwhelmingly against the use of the word illegal immigrant. I mean, I don't think any - one person said it was",-0.10416666666666667,0.7291666666666666
2012,SPOK,"CBS: Face The Nation
","We need to secure the borders, make sure you can't hire an illegal immigrant because you'll have documents that can't be faked. We need guest workers",0.13333333333333333,0.662962962962963
2012,NEWS,"AssocPress
","city's downtown in 2006 to protest making it a felony to be an illegal immigrant. # At one point, dozens of protesters in black clothing surged toward a",-0.3333333333333333,0.4666666666666667
2012,NEWS,"NYTimes
",", a leader of the United We Dream Network, the largest coalition of illegal immigrant students. # Republicans reacted angrily, saying the president had overstepped his legal bounds",-0.26666666666666666,0.5666666666666667
2012,NEWS,"NYTimes
","want to get too excited,' said Daniela Alulema, 25, an illegal immigrant from Ecuador who is a leader of the New York State Youth Leadership Council.",0.0037878787878787845,0.5681818181818182
2012,NEWS,"Atlanta
","An oddball comedy that revolves around a shoe-shiner, a dying wife and an illegal immigrant on the run. Somehow, Finnish director Aki Kaurismaki manages to combine these elements",-0.5,0.5
2012,NEWS,"WashPost
","for passage of the Dream Act, the stymied legislation intended to put many illegal immigrant students and veterans on a path to citizenship. # But the White House began",0.0,0.3333333333333333
2012,NEWS,"Denver
","guilty in federal court in New Mexico to a minor felony as an undocumented illegal immigrant in possession of a firearm. Then he disappeared, almost certainly into the federal",-0.13987012987012987,0.5451948051948051
2012,NEWS,"CSMonitor
","measure without engaging in illegal racial profiling of Latinos. # "" What does an illegal immigrant dress like? "" Senator Schumer asked during a hearing of the Judiciary Subcommittee on",-0.19999999999999998,0.5666666666666667
2012,NEWS,"CSMonitor
","said how a person dresses might provide reasonable suspicion that the individual is an illegal immigrant. # "" Do illegal immigrants dress any differently than legal immigrants or American citizens",-0.08571428571428573,0.4
2012,NEWS,"CSMonitor
","says humanitarian considerations, foreign-policy considerations, or other reasons may counsel against an illegal immigrant's deportation. Verrilli added that budget considerations may also be a factor. #",-0.3125,0.4375
2012,NEWS,"NYTimes
","But her experience seems to be relatively unusual. Rigoberto, 23, an illegal immigrant from Mexico, arrived in the United States in 1995 with his family and has",-0.15,0.75
2012,NEWS,"Atlanta
","an argument with a police officer. When authorities discovered that he was an illegal immigrant, he was sent to the Stewart County Detention Center in Lumpkin, where he",-0.3,0.3
2012,NEWS,"Denver
","The fact that there is even concern about the use of the term "" illegal immigrant "" is concerning. It's enough in my opinion to call the term politically",-0.16666666666666666,0.3666666666666667
2012,NEWS,"CSMonitor
","a passport whose employers force her to work, for instance, or an illegal immigrant smuggled into the country to work in a nail salon or on a farm and",-0.5,0.5
2012,ACAD,"AmJPubHealth
","number of families composed of undocumented parents with US-born children. 47About half of these illegal immigrant households comprise couples with children; by comparison, 21% of households of US-born parents",-0.3333333333333333,0.3333333333333333
2011,SPOK,"NBC_Dateline
",units. Ponch's crew will be investigating the brother believed to be an illegal immigrant. (Garcia-and-police- Deputy GARCIA: (Driving vehicle) Are you -- are you staged,-0.625,0.75
2011,SPOK,"NBC_Dateline
","DFAT has some leverage. His status has come back and he's an illegal immigrant. (Garcia-in-vehicle; Deputy GARCIA: (Driving vehicle) All right, Munch, they",-0.24107142857142858,0.5089285714285714
2011,SPOK,"NBC_Dateline
","HANSEN: (Voiceover) ICE's computer check flashes the news. The brother is an illegal immigrant. In his own house, he's now on the hot seat. Ponch",-0.1,0.8375
2011,SPOK,"NPR_TellMore
","in Texas, the cop may - he may know that this is an illegal immigrant and he - but he can't check because immigration and customs enforcement has stopped",-0.5,0.5
2011,SPOK,"Fox_OReilly
",this country and the fence is effective. Texas also offers in-state tuition for illegal immigrant students that cost the state about $40 million every year. That's unfair to,-0.07500000000000001,0.575
2011,SPOK,"NPR_TellMore
","Bichir is the star. He portrays a gardener in Los Angeles, an illegal immigrant who is trying both to stay in the shadows and give his son a better",0.0,0.5
2011,SPOK,"Fox_Five
","that stance with a sinister slur. Keller then obsesses over new phrases from illegal immigrant from undocumented to mixed status households, and finally grabs the gimmick of offering too",-0.17272727272727273,0.6409090909090909
2011,SPOK,"Fox_Five
","if it's illegal alien, they don't like alien connotation. But illegal immigrant is as accurate as you can get. I don't know the problem.",-0.21999999999999997,0.6266666666666667
2011,SPOK,"NPR_TellMore
",exist. Because they say it makes it a state crime to be an illegal immigrant in Alabama. And they say you just simply can't do that. That,-0.25,0.4285714285714286
2011,FIC,"Bk:WhenTitoLovedClara
","who wasn't a convict was Deysei's father, and he was an illegal immigrant now living under a false name in Florida.) It had not always been",-0.45000000000000007,0.55
2011,FIC,"AmerTheatre
",German euros to fuck whores! German currency shouldn't be used to pay illegal immigrant whores! For that you shall pay!  #  PETER: I'll give you,-0.3203125,0.275
2011,NEWS,"Houston
","together with Gregoria "" Blanca "" Salgado Vazquez, now 60, and another illegal immigrant leader in the ring, according to records. Both were deported but illegally returned",-0.5,0.5
2011,NEWS,"Houston
","prostitute herself in cantinas. Vazquez and David Salazar were prosecuted for harboring an illegal immigrant; their house was seized. But their Clinton Drive cantina, the Maria Bonita",-0.5,0.5
2011,NEWS,"Houston
",: Maria Bonita owners Gregoria Vazquez and son David Salazar convicted of harboring an illegal immigrant; Jacinto City home seized. July-September 2009: The city of Houston attempts to,-0.5,0.5
2011,NEWS,"Denver
","year, more than half of her fourth- # grade class has consisted of illegal immigrant children. The students themselves would freely divulge the family's status without prompting.",0.046666666666666676,0.3933333333333333
2011,NEWS,"AssocPress
","La Michoacana, at the thought of leaving to protect her husband, an illegal immigrant from Mexico City and the father of her unborn daughter. The couple was finishing",-0.5,0.5
2011,NEWS,"Houston
","only about 400,000 illegal immigrants annually - less than 4 percent of the estimated illegal immigrant population. Morton said ICE needed to prioritize the deportations of illegal immigrants to those",-0.3333333333333333,0.5133333333333333
2011,NEWS,"Atlanta
","legally. # On one point, they agree: The life of an illegal immigrant is about to change. # Ripple effects # Bill Coleman has a story he",-0.15,0.35
